code,name,date,bias1,bias2,bias3,boll,boll_upper,boll_lower,cci,kdj_k,kdj_d,kdj_j,macd_dif,macd_dea,macd_hist,open,high,low,close,settle_price,pct_change,turnover_million,volume,open_interest,rsi1,rsi2,rsi3,ma5,ma10,ma20,wr,mtm,mtmma,obv,po_net_holding_10k,vr,sd,vs_basis,turnover_rate_hs300
IF.CFE,沪深300期货,2011-11-22,-1.1,-2.82,-3.55,1612.4,1703.0,1521.8,-147.52,16.36,25.92,-2.77,-6.8497,1.8063,-17.3122,2602.2,2624.0,2585.2,2611.2,2610.0,0.0012,178214.61,227769.0,39577,25.18,37.92,42.53,180000.0,190000.0,220000.0,86.25,-81.91,23.53,-7907.787878787879,-7110.0,77.69,32.14,1.72,0.0018
IF.CFE,沪深300期货,2011-11-23,-1.32,-3.14,-4.32,1612.1,1703.4,1520.9,-129.8,12.28,21.38,-5.91,-10.5529,-0.6655,-19.7748,2615.8,2621.0,2578.4,2586.4,2588.6,-0.009,167642.23,215246.0,37977,20.92,35.03,41.01,190000.0,180000.0,210000.0,95.88,-101.08,17.61,-7898.50505050505,-5901.0,78.04,35.74,2.39,0.0018
IF.CFE,沪深300期货,2011-11-24,-0.28,-2.3,-3.74,1612.3,1703.2,1521.3,-108.22,13.19,18.65,2.29,-12.767,-3.0858,-19.3624,2571.2,2613.8,2567.4,2598.2,2589.8,0.0037,185096.74,238398.0,38027,27.88,37.5,42.04,210000.0,190000.0,210000.0,84.98,-65.6,13.66,-7889.222222222223,-5750.0,93.12,38.37,9.29,0.0019
IF.CFE,沪深300期货,2011-11-25,-0.9,-2.78,-4.43,1613.3,1700.7,1525.9,-102.07,10.01,15.77,-1.5,-15.567,-5.582,-19.9699,2592.0,2603.0,2565.8,2573.0,2572.8,-0.0065,133684.99,172445.0,37096,22.75,34.44,40.46,200000.0,190000.0,210000.0,96.52,-76.91,8.38,-7879.939393939394,-5586.0,77.61,41.91,3.03,0.0015
IF.CFE,沪深300期货,2011-11-28,-0.22,-1.68,-3.78,1614.6,1697.1,1532.1,-83.79,10.01,13.85,2.33,-17.0068,-7.867,-18.2795,2588.2,2599.8,2568.2,2585.0,2579.6,0.0047,146895.92,189708.0,38208,30.1,37.11,41.55,210000.0,190000.0,210000.0,90.28,-104.45,2.21,-7870.656565656565,-5639.0,73.99,44.29,11.68,0.0016
IF.CFE,沪深300期货,2011-11-29,0.51,-0.48,-2.98,1615.1,1696.3,1533.8,-59.59,15.93,14.54,18.69,-17.1242,-9.7184,-14.8115,2594.6,2613.0,2581.6,2602.0,2607.8,0.0087,158574.19,203532.0,39326,39.84,40.83,43.09,200000.0,190000.0,210000.0,81.15,-87.21,-4.97,-7861.373737373738,-6345.0,71.3,45.71,-6.57,0.0019
IF.CFE,沪深300期货,2011-11-30,-1.91,-2.74,-5.29,1612.7,1700.9,1524.6,-104.64,13.52,14.2,12.17,-20.5765,-11.89,-17.3728,2602.8,2604.0,2515.2,2528.0,2528.0,-0.0306,167572.2,218819.0,36211,23.06,31.88,38.48,200000.0,200000.0,200000.0,92.93,-93.24,-15.4,-7852.090909090909,-5452.0,59.7,47.79,6.48,0.0027
IF.CFE,沪深300期货,2011-12-01,0.34,-0.26,-2.92,1610.8,1701.7,1519.8,-38.77,26.81,18.4,43.62,-20.4042,-13.5929,-13.6227,2588.0,2642.2,2578.0,2583.0,2587.2,0.0218,239103.97,305852.0,35753,44.07,42.16,43.2,220000.0,210000.0,210000.0,53.81,-56.25,-24.94,-7842.808080808081,-5588.0,61.28,47.56,-0.61,0.004
IF.CFE,沪深300期货,2011-12-02,-0.3,-0.76,-3.21,1608.0,1702.6,1513.5,-83.47,30.89,22.57,47.54,-20.9111,-15.0565,-11.7093,2578.0,2583.0,2549.0,2564.8,2565.2,-0.0087,195766.87,254302.0,34026,39.76,39.98,42.08,230000.0,220000.0,200000.0,60.94,-31.92,-34.14,-7833.525252525253,-5032.0,59.82,46.08,7.49,0.002
IF.CFE,沪深300期货,2011-12-05,-1.04,-1.58,-3.89,1604.0,1703.2,1504.9,-125.28,26.05,23.73,30.7,-22.4538,-16.536,-11.8356,2560.2,2571.2,2529.6,2536.0,2537.8,-0.0114,202852.42,265673.0,38245,33.53,36.71,40.36,250000.0,230000.0,210000.0,83.62,-46.74,-41.89,-7824.242424242424,-6065.0,59.76,45.65,14.61,0.002
IF.CFE,沪深300期货,2011-12-06,-1.05,-1.88,-4.1,1599.9,1704.1,1495.6,-163.31,19.55,22.34,13.98,-24.2041,-18.0696,-12.2689,2527.4,2536.8,2510.8,2519.4,2525.2,-0.0073,154435.16,203960.0,38824,30.25,34.91,39.4,250000.0,230000.0,210000.0,93.46,-55.29,-48.24,-7814.959595959596,-6934.0,47.76,45.61,3.06,0.0017000000000000001
IF.CFE,沪深300期货,2011-12-07,-0.43,-0.99,-3.03,1596.3,1703.8,1488.7,-125.17,19.73,21.47,16.26,-24.4443,-19.3445,-10.1996,2523.4,2539.2,2513.2,2537.2,2531.6,0.0048,168523.49,222142.0,37791,38.05,38.44,40.98,250000.0,230000.0,210000.0,79.91,-29.63,-52.3,-7805.676767676768,-5999.0,58.67,43.39,8.97,0.0015
IF.CFE,沪深300期货,2011-12-08,-0.26,-0.98,-2.94,1590.4,1696.4,1484.5,-102.32,20.71,21.22,19.7,-24.6519,-20.406,-8.4917,2531.2,2561.8,2498.4,2531.0,2535.6,-0.0002,218111.59,287500.0,37955,36.35,37.66,40.59,250000.0,230000.0,210000.0,77.33,-40.47,-55.08,-7796.39393939394,-6906.0,46.21,42.84,6.0,0.0017000000000000001
IF.CFE,沪深300期货,2011-12-09,-0.64,-1.53,-3.36,1584.8,1691.2,1478.4,-114.35,16.68,19.7,10.64,-25.5041,-21.4256,-8.1569,2518.0,2532.0,2507.0,2510.8,2511.6,-0.0098,157453.68,208492.0,37854,30.95,35.14,39.34,240000.0,240000.0,210000.0,91.38,-37.46,-56.7,-7787.111111111111,-6828.0,46.02,42.59,7.34,0.0015
IF.CFE,沪深300期货,2011-12-12,-1.09,-1.97,-3.66,1578.1,1683.1,1473.1,-133.47,12.06,17.16,1.86,-26.8709,-22.5147,-8.7124,2512.0,2513.6,2485.8,2490.2,2491.6,-0.0085,129231.85,172451.0,36613,26.19,32.71,38.08,220000.0,230000.0,210000.0,97.19,-57.1,-61.32,-7777.828282828283,-6456.0,46.74,38.43,12.51,0.0014000000000000002
IF.CFE,沪深300期货,2011-12-13,-2.51,-3.37,-5.08,1570.6,1678.0,1463.2,-184.29,8.68,14.33,-2.62,-30.1051,-24.0328,-12.1447,2480.6,2486.2,2434.8,2438.8,2442.8,-0.0212,146422.83,198419.0,34728,17.93,27.52,35.16,220000.0,230000.0,210000.0,98.07,-98.29,-67.86,-7768.545454545455,-9976.0,37.33,35.93,16.87,0.0022
IF.CFE,沪深300期货,2011-12-14,-2.38,-3.74,-5.36,1563.0,1673.6,1452.4,-189.03,7.52,12.06,-1.56,-33.2473,-25.8757,-14.7432,2433.2,2442.0,2410.0,2419.0,2418.2,-0.0097,114140.56,156637.0,25948,15.65,25.8,34.1,200000.0,230000.0,210000.0,96.12,-65.65,-68.12,-7759.262626262626,-8823.0,38.06,37.54,21.52,0.0016
IF.CFE,沪深300期货,2011-12-15,-3.97,-5.84,-7.71,1553.5,1672.0,1435.0,-210.01,5.33,9.82,-3.64,-38.9529,-28.4911,-20.9236,2407.8,2408.0,2341.4,2343.6,2358.0,-0.0308,79541.48,111622.0,12400,9.9,20.48,30.48,170000.0,210000.0,210000.0,99.09,-144.19,-73.0,-7749.979797979798,-9549.0,38.62,43.47,2.81,0.0023
IF.CFE,沪深300期货,2011-12-16,-1.34,-3.58,-5.75,1546.0,1668.9,1423.0,-148.48,9.76,9.8,9.69,-41.1124,-31.0154,-20.1941,2355.0,2404.2,2351.0,2391.4,2389.0,0.0142,186929.88,262634.0,44916,26.59,28.74,34.24,180000.0,210000.0,210000.0,82.13,-109.83,-73.63,-7740.69696969697,-8957.0,40.54,46.8,1.27,0.0023
IF.CFE,沪深300期货,2011-12-19,-0.07,-2.55,-4.88,1538.9,1663.8,1414.0,-122.37,17.32,12.31,27.34,-41.7806,-33.1684,-17.2243,2378.0,2405.0,2322.2,2403.0,2386.4,0.0059,243848.39,344258.0,42379,31.14,31.06,35.32,210000.0,220000.0,220000.0,67.58,-85.52,-73.44,-7731.414141414141,-7095.0,52.21,48.42,18.59,0.0024
IF.CFE,沪深300期货,2011-12-20,-0.45,-2.89,-5.33,1529.9,1651.6,1408.2,-87.61,19.3,14.64,28.63,-42.9193,-35.1186,-15.6014,2392.0,2423.0,2375.6,2380.2,2385.8,-0.0026,213810.63,297682.0,39514,27.16,29.03,34.17,230000.0,230000.0,230000.0,76.73,-89.2,-73.8,-7722.131313131314,-6525.0,50.31,50.22,3.13,0.002
IF.CFE,沪深300期货,2011-12-21,-0.78,-3.03,-5.74,1520.7,1639.4,1402.0,-90.89,18.4,15.89,23.42,-44.3562,-36.9661,-14.7803,2399.4,2416.0,2346.6,2358.6,2357.4,-0.0114,211969.72,296200.0,41414,23.72,27.2,33.1,260000.0,230000.0,230000.0,85.39,-112.88,-74.39,-7712.848484848485,-6820.0,48.49,52.91,19.49,0.002
IF.CFE,沪深300期货,2011-12-22,-0.86,-2.32,-5.3,1513.0,1632.1,1393.9,-100.13,20.18,17.32,25.89,-45.0149,-38.5759,-12.878,2344.8,2378.4,2306.4,2357.8,2361.0,0.0002,289086.16,411787.0,42725,23.59,27.13,33.06,320000.0,250000.0,240000.0,78.14,-109.63,-76.59,-7703.565656565656,-8602.0,46.01,54.07,16.47,0.0023
IF.CFE,沪深300期货,2011-12-23,-0.5,-1.57,-4.78,1505.4,1623.3,1387.6,-70.77,22.93,19.19,30.42,-44.903,-39.8413,-10.1235,2358.0,2401.8,2343.4,2360.2,2361.2,-0.0003,255750.75,360047.0,41368,25.1,27.73,33.31,340000.0,260000.0,250000.0,75.17,-96.02,-77.55,-7694.282828282829,-8209.0,57.49,55.06,1.04,0.0021
IF.CFE,沪深300期货,2011-12-26,-0.68,-1.61,-4.95,1498.9,1619.1,1378.7,-75.58,23.95,20.78,30.29,-45.0791,-40.8889,-8.3805,2351.2,2383.0,2337.2,2344.0,2345.6,-0.0073,216935.51,306802.0,42432,21.64,26.14,32.45,330000.0,270000.0,250000.0,80.12,-93.34,-76.99,-7685.0,-8224.0,56.29,55.31,8.3,0.0018
IF.CFE,沪深300期货,2011-12-27,-1.14,-2.03,-5.3,1491.9,1615.0,1368.9,-88.85,20.31,20.62,19.69,-45.7756,-41.8662,-7.8188,2340.4,2364.2,2319.2,2321.6,2325.4,-0.0102,213960.12,305020.0,43526,17.61,24.05,31.28,340000.0,290000.0,260000.0,89.5,-75.82,-76.42,-7675.717171717172,-8307.0,54.98,54.53,16.57,0.0018
IF.CFE,沪深300期货,2011-12-28,-0.84,-1.6,-4.9,1485.0,1609.4,1360.6,-110.5,20.73,20.66,20.88,-45.8187,-42.6567,-6.324,2319.2,2331.0,2293.2,2321.2,2319.8,-0.0018,216948.21,312405.0,43552,17.54,24.02,31.26,340000.0,300000.0,260000.0,78.43,-64.13,-74.97,-7666.434343434344,-7748.0,45.17,55.78,13.27,0.0021
IF.CFE,沪深300期货,2011-12-29,-0.51,-1.44,-4.33,1478.7,1604.4,1353.0,-103.19,21.22,20.84,21.96,-45.2921,-43.1838,-4.2166,2307.0,2339.2,2306.0,2322.0,2321.0,0.0009,187320.64,268843.0,42114,18.32,24.27,31.35,310000.0,320000.0,260000.0,77.81,-18.24,-73.07,-7657.151515151515,-7482.0,53.82,53.58,10.64,0.0019
IF.CFE,沪深300期货,2011-12-30,1.02,0.19,-2.46,1472.9,1595.9,1349.9,-49.83,30.53,24.07,43.44,-42.688,-43.0846,0.7933,2331.0,2362.0,2328.0,2357.0,2353.0,0.0155,187990.82,266983.0,37515,45.41,34.77,35.47,290000.0,320000.0,260000.0,50.85,-20.64,-72.5,-7647.868686868687,-6579.0,55.75,50.09,11.26,0.0022
IF.CFE,沪深300期货,2012-01-04,-0.85,-1.59,-4.11,1466.5,1590.2,1342.8,-80.2,23.72,23.95,23.25,-42.6216,-42.992,0.7408,2381.0,2383.8,2305.0,2305.6,2313.4,-0.0201,159342.6,226897.0,41983,28.66,28.45,32.48,280000.0,310000.0,260000.0,90.45,-58.44,-73.09,-7638.585858585859,-7219.0,47.96,48.69,6.85,0.0022
IF.CFE,沪深300期货,2012-01-05,-1.22,-1.84,-4.24,1459.5,1582.5,1336.5,-146.4,17.2,21.7,8.19,-42.7828,-42.9502,0.3348,2303.4,2327.4,2286.2,2291.0,2294.0,-0.0097,223067.97,322309.0,41770,25.46,26.93,31.69,280000.0,310000.0,270000.0,96.3,-53.52,-73.0,-7629.30303030303,-7360.0,46.81,47.61,14.61,0.0027
IF.CFE,沪深300期货,2012-01-06,-0.74,-1.3,-3.46,1452.2,1571.0,1333.5,-144.4,17.83,20.41,12.67,-42.1055,-42.7813,1.3514,2289.0,2300.8,2273.0,2297.6,2294.4,0.0016,190022.43,276946.0,42667,29.72,28.81,32.47,270000.0,310000.0,270000.0,80.9,-36.6,-73.35,-7620.020202020202,-6939.0,46.15,43.9,7.0,0.0022
IF.CFE,沪深300期货,2012-01-09,2.2,2.02,0.21,1448.5,1564.1,1332.9,2.46,43.11,27.98,73.39,-37.3041,-41.6858,8.7635,2285.4,2378.2,2276.8,2376.8,2364.6,0.0359,274740.17,392480.0,38533,61.44,46.68,40.87,300000.0,300000.0,270000.0,19.41,11.4,-70.76,-7610.737373737374,-4890.0,58.63,37.6,8.23,0.0034999999999999996
IF.CFE,沪深300期货,2012-01-10,4.94,5.24,3.95,1445.5,1553.3,1337.7,211.52,61.69,39.22,106.65,-29.0102,-39.1507,20.281,2384.8,2464.8,2372.0,2462.6,2455.4,0.0414,273512.41,376838.0,36316,75.7,58.88,48.17,320000.0,310000.0,280000.0,1.15,61.44,-65.81,-7601.454545454546,-3009.0,72.58,33.91,15.25,0.0052
IF.CFE,沪深300期货,2012-01-11,2.98,4.06,3.35,1442.5,1543.0,1342.1,206.08,70.51,49.65,112.24,-22.9952,-35.9196,25.8487,2463.0,2468.8,2436.4,2445.6,2453.4,-0.004,218638.77,297272.0,37188,69.58,56.11,46.97,330000.0,300000.0,290000.0,11.85,60.96,-59.91,-7592.171717171717,-5569.0,70.85,30.58,9.99,0.0037
IF.CFE,沪深300期货,2012-01-12,1.66,3.52,3.36,1440.2,1535.2,1345.3,159.8,75.49,58.26,109.95,-18.0206,-32.3398,28.6384,2442.4,2475.0,2433.4,2445.6,2449.6,-0.0032,238183.23,323934.0,34749,69.58,56.11,46.97,330000.0,310000.0,300000.0,14.55,74.41,-51.27,-7582.888888888889,-7501.0,66.55,30.46,10.38,0.003
IF.CFE,沪深300期货,2012-01-13,-0.74,1.64,1.9,1437.5,1527.1,1347.9,84.33,72.97,63.16,92.57,-15.6122,-28.9943,26.7641,2447.6,2457.0,2387.6,2410.2,2411.6,-0.0161,242015.61,333591.0,31451,56.01,50.24,44.46,340000.0,310000.0,300000.0,32.08,53.4,-45.32,-7573.606060606061,-7462.0,65.81,29.86,15.87,0.0029
IF.CFE,沪深300期货,2012-01-16,-2.94,-0.94,-0.56,1433.0,1515.1,1350.9,9.51,61.68,62.67,59.7,-16.3333,-26.4621,20.2576,2400.0,2404.8,2347.6,2352.0,2366.6,-0.0247,205058.84,286805.0,27962,40.44,42.3,40.73,320000.0,310000.0,310000.0,60.89,18.0,-37.21,-7564.323232323232,-8273.0,64.58,29.86,6.35,0.0019
IF.CFE,沪深300期货,2012-01-17,2.44,4.19,4.95,1431.8,1509.1,1354.5,95.54,73.46,66.27,87.84,-10.2309,-23.2158,25.9699,2361.0,2494.0,2339.8,2487.4,2478.0,0.051,256702.4,355421.0,19261,66.46,58.81,50.76,320000.0,320000.0,320000.0,2.99,78.25,-27.81,-7555.040404040405,-7666.0,76.18,33.96,26.8,0.0040999999999999995
IF.CFE,沪深300期货,2012-01-18,-0.21,0.78,1.96,1429.4,1499.9,1358.9,77.45,70.74,67.76,76.7,-8.6887,-20.3104,23.2434,2505.0,2517.8,2428.8,2441.4,2443.6,-0.0148,232099.38,312523.0,36775,52.27,50.63,46.51,320000.0,330000.0,320000.0,34.71,67.02,-20.18,-7545.757575757576,-9113.0,74.08,34.27,19.21,0.0040999999999999995
IF.CFE,沪深300期货,2012-01-19,1.55,1.98,3.74,1428.6,1496.1,1361.1,84.71,75.86,70.46,86.67,-5.154,-17.2791,24.2504,2450.0,2515.8,2438.0,2488.4,2490.0,0.0183,349145.63,469912.0,40609,59.21,55.15,49.44,350000.0,340000.0,330000.0,13.65,103.71,-10.53,-7536.474747474747,-8517.0,88.79,36.48,20.05,0.0034999999999999996
IF.CFE,沪深300期货,2012-01-20,1.99,2.29,4.6,1429.6,1500.2,1358.9,101.56,80.93,73.95,94.88,-1.0272,-14.0287,26.0031,2498.4,2530.8,2477.0,2515.8,2519.4,0.0104,267055.53,355346.0,38757,62.98,57.62,51.07,360000.0,350000.0,330000.0,6.49,116.03,0.91,-7527.19191919192,-8003.0,100.53,39.55,11.71,0.0034999999999999996
IF.CFE,沪深300期货,2012-01-30,-0.65,0.11,2.47,1430.0,1501.3,1358.6,65.63,75.04,74.31,76.49,0.0091,-11.2212,22.4606,2513.4,2517.2,2465.0,2469.2,2471.2,-0.0199,228459.7,306138.0,37830,52.99,52.28,48.31,360000.0,340000.0,320000.0,36.74,40.82,8.43,-7517.909090909091,-6655.0,86.87,40.28,8.48,0.0028000000000000004
IF.CFE,沪深300期货,2012-01-31,-0.09,0.44,2.56,1432.3,1505.0,1359.5,47.35,72.46,73.7,70.0,1.1433,-8.7483,19.7831,2472.4,2485.6,2456.8,2476.0,2468.8,0.0019,227156.74,306569.0,38889,54.26,52.97,48.73,350000.0,330000.0,320000.0,32.68,-6.63,12.9,-7508.626262626262,-6191.0,85.97,41.03,11.74,0.0019
IF.CFE,沪深300期货,2012-02-01,-1.54,-0.91,0.91,1432.8,1505.8,1359.8,13.68,63.55,70.31,50.03,0.3031,-6.938,14.4823,2470.6,2494.8,2428.4,2439.8,2439.0,-0.0117,240539.19,325745.0,38637,46.28,48.85,46.61,350000.0,340000.0,320000.0,54.27,-17.93,16.67,-7499.343434343435,-7912.5,85.4,40.62,10.81,0.0022
IF.CFE,沪深300期货,2012-02-02,0.39,0.94,2.56,1434.2,1509.3,1359.1,40.33,67.03,69.22,62.66,1.8879,-5.1728,14.1215,2445.0,2497.4,2434.4,2487.2,2484.0,0.0198,293210.44,397302.0,38648,56.37,53.97,49.6,340000.0,340000.0,330000.0,26.0,10.23,20.98,-7490.060606060606,-9634.0,102.03,40.26,0.96,0.0027
IF.CFE,沪深300期货,2012-02-03,1.32,1.52,3.11,1436.6,1514.8,1358.4,127.33,73.69,70.71,79.65,4.1413,-3.31,14.9025,2488.0,2527.6,2474.0,2509.0,2516.6,0.0101,259885.02,346500.0,38447,60.46,56.17,50.92,340000.0,350000.0,330000.0,13.0,44.42,26.4,-7480.777777777778,-8485.0,123.95,40.08,2.91,0.0032
IF.CFE,沪深300期货,2012-02-06,0.85,0.81,2.59,1439.4,1519.6,1359.2,128.49,73.34,71.59,76.86,5.6415,-1.5197,14.3224,2522.4,2533.0,2492.6,2504.4,2502.0,-0.0048,235241.62,311996.0,38530,59.06,55.56,50.63,340000.0,350000.0,330000.0,16.84,76.61,31.15,-7471.49494949495,-8622.0,104.35,39.15,0.08,0.0029
IF.CFE,沪深300期货,2012-02-07,-0.67,-0.62,0.77,1441.3,1521.4,1361.2,-2.98,60.31,67.83,45.26,4.8473,-0.2463,10.1873,2502.0,2503.4,2442.6,2464.2,2459.6,-0.0151,241914.3,327100.0,34899,47.49,50.34,48.12,340000.0,350000.0,330000.0,65.77,-28.52,30.75,-7462.212121212121,-8771.0,103.79,38.31,6.25,0.0025
IF.CFE,沪深300期货,2012-02-08,1.45,1.9,3.28,1444.8,1528.2,1361.4,123.35,68.87,68.17,70.25,7.5918,1.3213,12.5409,2466.8,2554.0,2457.0,2536.4,2540.2,0.0312,291119.88,388623.0,37218,63.08,58.06,52.54,350000.0,350000.0,340000.0,14.01,56.44,36.5,-7452.929292929293,-8636.0,123.8,36.44,8.16,0.0036
IF.CFE,沪深300期货,2012-02-09,0.93,1.57,2.67,1448.5,1533.6,1363.5,145.77,73.56,69.97,80.75,9.4753,2.9521,13.0464,2530.0,2553.2,2518.0,2532.6,2534.2,-0.003,286316.87,376190.0,33243,61.92,57.55,52.29,350000.0,340000.0,340000.0,17.04,26.26,40.49,-7443.646464646465,-8164.0,121.6,31.91,3.37,0.0038
IF.CFE,沪深300期货,2012-02-10,0.73,1.49,2.22,1452.8,1537.5,1368.2,141.03,73.07,71.0,77.2,10.8241,4.5265,12.5952,2531.0,2572.4,2519.8,2532.2,2529.8,-0.0008,310829.11,407415.0,28628,61.77,57.49,52.27,360000.0,350000.0,350000.0,27.92,9.74,42.8,-7434.363636363637,-6437.0,102.48,25.68,-1.42,0.0039000000000000003
IF.CFE,沪深300期货,2012-02-13,0.47,1.19,1.9,1457.1,1540.3,1373.9,97.58,72.46,71.49,74.41,11.7007,5.9614,11.4786,2517.8,2565.0,2501.0,2531.0,2532.0,0.0005,275257.8,361959.0,26783,61.26,57.3,52.18,370000.0,350000.0,350000.0,28.75,36.72,44.07,-7425.080808080808,-7139.0,87.84,24.24,-0.98,0.0033
IF.CFE,沪深300期货,2012-02-14,-0.43,0.56,1.37,1461.1,1541.5,1380.7,58.66,68.89,70.62,65.42,11.7138,7.1118,9.2039,2529.0,2537.6,2505.6,2519.6,2519.8,-0.0049,221352.66,292593.0,19648,55.98,55.4,51.37,370000.0,350000.0,340000.0,36.67,25.9,42.29,-7415.79797979798,-7062.0,86.53,24.7,-2.51,0.0026
IF.CFE,沪深300期货,2012-02-15,0.63,1.28,2.38,1464.9,1545.6,1384.3,109.95,73.17,71.47,76.56,12.9691,8.2833,9.3716,2530.2,2579.6,2526.0,2558.6,2554.2,0.0154,244149.56,318552.0,38227,65.17,59.17,53.31,350000.0,350000.0,350000.0,17.18,64.69,42.48,-7406.515151515152,-6552.0,101.1,25.96,8.99,0.0037
IF.CFE,沪深300期货,2012-02-16,0.04,0.51,1.67,1469.6,1544.6,1394.7,68.65,72.29,71.74,73.38,13.1155,9.2497,7.7316,2547.0,2565.0,2520.0,2544.0,2535.2,-0.004,248783.72,326007.0,38151,57.92,56.56,52.22,340000.0,350000.0,350000.0,29.47,27.89,40.15,-7397.232323232323,-3940.0,87.4,26.47,7.93,0.0034999999999999996
IF.CFE,沪深300期货,2012-02-17,0.21,0.62,1.68,1474.8,1540.4,1409.1,80.66,73.18,72.22,75.11,13.3546,10.0707,6.5678,2559.4,2573.2,2531.8,2549.8,2549.8,0.0058,282152.48,368700.0,40822,60.04,57.37,52.62,330000.0,350000.0,350000.0,25.02,18.37,38.4,-7387.949494949495,-5213.0,86.86,25.86,12.71,0.0025
IF.CFE,沪深300期货,2012-02-20,0.22,0.57,1.45,1479.9,1534.0,1425.7,99.12,72.75,72.4,73.44,13.5125,10.7591,5.5069,2579.0,2586.0,2549.4,2552.4,2553.8,0.001,230796.67,299808.0,46436,61.09,57.76,52.81,320000.0,350000.0,350000.0,25.09,22.64,38.63,-7378.666666666667,-6279.0,85.12,20.03,11.69,0.0036
IF.CFE,沪深300期货,2012-02-21,0.55,0.84,2.0,1483.5,1535.2,1431.7,71.61,74.21,73.0,76.64,14.2565,11.4585,5.5958,2557.0,2569.6,2525.6,2568.8,2562.0,0.0059,280252.18,366212.0,45210,67.57,60.25,53.99,340000.0,350000.0,350000.0,14.4,56.23,37.53,-7369.383838383838,-4667.0,100.12,21.21,6.35,0.003
IF.CFE,沪深300期货,2012-02-22,1.31,1.7,2.78,1485.7,1541.4,1430.1,170.43,79.24,75.08,87.56,15.9515,12.3571,7.1888,2571.0,2606.0,2562.8,2595.8,2592.8,0.0132,285192.66,367881.0,44195,75.6,64.04,55.89,350000.0,350000.0,350000.0,10.71,29.32,35.65,-7360.101010101011,-2945.0,109.39,21.39,-1.68,0.0048
IF.CFE,沪深300期货,2012-02-23,1.22,1.85,2.96,1488.6,1547.9,1429.3,189.47,83.28,77.82,94.22,17.5794,13.4016,8.3556,2595.0,2615.0,2590.2,2606.0,2604.6,0.0051,258247.19,330608.0,41308,78.06,65.41,56.59,350000.0,340000.0,340000.0,8.63,37.61,32.34,-7350.818181818182,-981.0,128.53,23.49,-0.26,0.0045000000000000005
IF.CFE,沪深300期货,2012-02-24,2.39,3.42,4.76,1492.7,1560.0,1425.4,225.64,88.81,81.48,103.47,21.1282,14.9469,12.3626,2616.4,2658.6,2599.0,2658.4,2643.2,0.0207,291655.93,370520.0,41636,86.48,71.47,60.02,350000.0,340000.0,340000.0,0.14,68.86,29.98,-7341.535353535353,-1752.0,150.61,28.89,10.38,0.0055000000000000005
IF.CFE,沪深300期货,2012-02-27,1.89,3.32,4.79,1497.8,1570.5,1425.1,218.01,86.5,83.15,93.18,24.1683,16.7912,14.7542,2664.6,2702.0,2660.2,2669.0,2679.4,0.0098,276509.88,343970.0,43560,87.63,72.53,60.68,360000.0,340000.0,350000.0,17.68,75.84,31.74,-7332.252525252526,-2666.0,150.27,32.49,12.43,0.0064
IF.CFE,沪深300期货,2012-02-28,1.08,2.73,4.37,1504.3,1574.7,1433.8,150.26,84.77,83.69,86.93,26.2275,18.6785,15.0981,2671.2,2685.0,2655.8,2668.0,2676.8,-0.0043,264490.06,330073.0,48146,86.79,72.25,60.58,350000.0,340000.0,350000.0,18.68,82.03,36.17,-7322.969696969697,-5651.0,149.49,35.0,5.54,0.0049
IF.CFE,沪深300期货,2012-02-29,0.01,1.71,3.29,1507.2,1581.8,1432.5,104.39,80.17,82.52,75.48,26.73,20.2888,12.8824,2659.4,2673.0,2646.0,2650.8,2652.0,-0.0097,263537.82,330380.0,47967,72.5,67.42,58.88,340000.0,340000.0,350000.0,28.13,54.57,39.79,-7313.686868686869,-6481.0,123.41,33.78,16.66,0.0037
IF.CFE,沪深300期货,2012-03-01,-0.68,0.89,2.55,1511.5,1585.3,1437.6,74.04,74.88,79.97,64.69,26.2619,21.4834,9.557,2639.0,2662.0,2637.0,2639.0,2645.4,-0.0049,221783.75,278974.0,49181,63.85,64.21,57.71,330000.0,340000.0,340000.0,35.71,56.22,42.09,-7304.404040404041,-7472.0,105.8,33.63,5.66,0.0027
IF.CFE,沪深300期货,2012-03-02,0.84,2.1,3.99,1515.7,1594.2,1437.2,95.24,79.96,79.97,79.95,27.7487,22.7365,10.0245,2645.4,2688.6,2645.4,2684.6,2679.6,0.0148,282368.23,352776.0,45940,76.73,70.2,60.83,330000.0,340000.0,340000.0,9.86,79.78,43.86,-7295.121212121212,-5456.0,124.25,35.76,4.67,0.0040999999999999995
IF.CFE,沪深300期货,2012-03-05,0.25,1.06,3.06,1519.0,1600.8,1437.1,86.38,78.69,79.54,76.99,27.8514,23.7595,8.184,2686.6,2696.6,2665.2,2668.8,2670.8,-0.004,209529.1,260414.0,44396,66.83,66.02,59.25,310000.0,330000.0,340000.0,18.82,68.89,43.47,-7285.838383838384,-5242.0,108.21,36.23,6.1,0.0045000000000000005
IF.CFE,沪深300期货,2012-03-06,-0.84,-0.54,1.37,1522.5,1602.9,1442.1,31.87,65.22,74.77,46.13,25.9244,24.1924,3.4639,2665.2,2668.8,2624.0,2633.0,2633.6,-0.0142,247965.82,313051.0,45175,49.47,57.57,55.83,310000.0,330000.0,340000.0,49.57,37.99,46.8,-7276.555555555556,-8490.0,108.56,32.82,11.95,0.004
